title,description,difficulty,prep_time,cook_time,servings,ingredients,instructions,calories,protein,fats,carbs,tags,source_url
"Garlic Butter Rice","Rich and flavorful garlic butter rice. Simple side dish.","easy",5,20,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""butter"",""amount"":""50"",""unit"":""g"",""category"":""important"",""substitutes"":[""olive oil""]},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""chives""],""notes"":""fresh, chopped""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Melt butter in a small pan over medium heat"",""Add minced garlic and sauté for 2 minutes"",""When rice is done, transfer to a serving bowl"",""Pour garlic butter over rice"",""Stir in fresh parsley"",""Season with salt and pepper"",""Serve warm""]",300,6,10,48,"dinner,side,rice,vegetarian","https://example.com/garlic-butter-rice"
"Soy Ginger Rice Bowl","Asian-inspired rice bowl with soy and ginger. Light and flavorful.","easy",10,20,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""quinoa""],""notes"":""uncooked""},{""name"":""edamame"",""amount"":""200"",""unit"":""g"",""category"":""important"",""substitutes"":[""peas""],""notes"":""shelled""},{""name"":""carrots"",""amount"":""100"",""unit"":""g"",""category"":""important"",""substitutes"":[],""notes"":""julienned""},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""ginger"",""amount"":""1"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""ground ginger""],""notes"":""fresh, grated""},{""name"":""sesame oil"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""vegetable oil""]},{""name"":""green onion"",""amount"":""2"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[],""notes"":""sliced""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cook rice according to package instructions"",""Cook edamame in boiling water for 5 minutes"",""In a bowl, whisk soy sauce, ginger, and sesame oil"",""Blanch julienned carrots for 2 minutes"",""Divide rice among bowls"",""Top with edamame and carrots"",""Drizzle with soy ginger sauce"",""Garnish with sliced green onions"",""Serve warm""]",320,12,6,54,"dinner,bowl,rice,asian,vegetarian,healthy","https://example.com/soy-ginger-rice-bowl"
"Simple Rice Pilaf","Fluffy rice cooked with aromatics. Classic side dish.","easy",5,25,4,"[{""name"":""rice"",""amount"":""300"",""unit"":""g"",""category"":""key"",""substitutes"":[""basmati"",""jasmine""],""notes"":""uncooked""},{""name"":""chicken broth"",""amount"":""600"",""unit"":""ml"",""category"":""important"",""substitutes"":[""vegetable broth"",""water""]},{""name"":""onion"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""shallot""],""notes"":""small, diced""},{""name"":""butter"",""amount"":""30"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""olive oil""]},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""thyme""],""notes"":""fresh, chopped""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Melt butter in a saucepan over medium heat"",""Add diced onion and sauté for 3-4 minutes"",""Add rice and stir to coat with butter"",""Toast rice for 2 minutes"",""Pour in chicken broth"",""Season with salt and pepper"",""Bring to a boil, then reduce heat to low"",""Cover and simmer for 18-20 minutes"",""Remove from heat and let stand 5 minutes"",""Fluff with fork and garnish with parsley""]",280,6,6,50,"dinner,side,rice,pilaf","https://example.com/simple-rice-pilaf"
"Pan-Seared Chicken Breast","Juicy chicken breast with a golden crust. Versatile protein for any meal.","easy",5,15,4,"[{""name"":""chicken breast"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs"",""turkey breast""],""notes"":""boneless, skinless""},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fresh garlic""]},{""name"":""paprika"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""chili powder""]},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Pat chicken breasts dry with paper towels"",""Season both sides with salt, pepper, garlic powder, and paprika"",""Heat olive oil in a large skillet over medium-high heat"",""Add chicken and cook for 6-7 minutes without moving"",""Flip chicken and cook for another 6-7 minutes"",""Check internal temperature reaches 75°C (165°F)"",""Remove from heat and let rest for 5 minutes"",""Slice and serve""]",250,40,10,2,"dinner,chicken,protein,quick,healthy","https://example.com/pan-seared-chicken-breast"
"Garlic Butter Shrimp","Quick shrimp sautéed in garlic butter. Restaurant-quality in minutes.","easy",5,8,4,"[{""name"":""shrimp"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""prawns"",""scallops""],""notes"":""peeled, deveined""},{""name"":""butter"",""amount"":""60"",""unit"":""g"",""category"":""important"",""substitutes"":[""olive oil""]},{""name"":""garlic"",""amount"":""5"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""juiced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""cilantro""],""notes"":""fresh, chopped""},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Pat shrimp dry and season with salt and pepper"",""Melt butter in a large skillet over medium-high heat"",""Add minced garlic and cook for 30 seconds until fragrant"",""Add shrimp in a single layer"",""Cook for 2-3 minutes per side until pink"",""Squeeze lemon juice over shrimp"",""Toss to coat in garlic butter"",""Garnish with fresh parsley and serve""]",220,30,12,3,"dinner,seafood,shrimp,quick,garlic","https://example.com/garlic-butter-shrimp"
"Honey Glazed Salmon","Sweet and savory salmon fillet. Omega-3 rich and delicious.","easy",5,12,4,"[{""name"":""salmon fillets"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""trout"",""arctic char""]},{""name"":""honey"",""amount"":""60"",""unit"":""ml"",""category"":""important"",""substitutes"":[""maple syrup""]},{""name"":""soy sauce"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""tamari""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""olive oil"",""amount"":""1"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 200°C (400°F) or prepare to pan-sear"",""Pat salmon dry and season with salt and pepper"",""Mix honey, soy sauce, and minced garlic in a bowl"",""Heat olive oil in an oven-safe skillet"",""Sear salmon skin-side up for 3 minutes"",""Flip and brush with honey glaze"",""Transfer to oven and bake for 8-10 minutes"",""Or continue cooking on stovetop, basting with glaze"",""Serve immediately""]",280,34,12,16,"dinner,seafood,salmon,healthy","https://example.com/honey-glazed-salmon"
"Ground Beef Tacos","Classic seasoned beef tacos. Quick weeknight favorite.","easy",5,15,4,"[{""name"":""ground beef"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""ground turkey"",""ground chicken""]},{""name"":""taco shells"",""amount"":""12"",""unit"":""pieces"",""category"":""key"",""substitutes"":[""tortillas""]},{""name"":""onion"",""amount"":""1"",""unit"":""piece"",""category"":""important"",""substitutes"":[""onion powder""],""notes"":""diced""},{""name"":""cumin"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""taco seasoning""]},{""name"":""chili powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""paprika""]},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fresh garlic""]},{""name"":""vegetable oil"",""amount"":""1"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Heat oil in a large skillet over medium-high heat"",""Add diced onion and cook for 3 minutes"",""Add ground beef and break it up with a spoon"",""Cook until browned, about 8 minutes"",""Drain excess fat if needed"",""Add cumin, chili powder, garlic powder, and salt"",""Stir well and cook for 2 more minutes"",""Warm taco shells according to package"",""Fill shells with beef and desired toppings""]",380,28,20,22,"dinner,beef,tacos,mexican,quick","https://example.com/ground-beef-tacos"
"Baked Chicken Thighs","Crispy-skinned chicken thighs. More flavorful than breast meat.","easy",5,35,4,"[{""name"":""chicken thighs"",""amount"":""800"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken drumsticks"",""chicken breast""],""notes"":""bone-in, skin-on""},{""name"":""paprika"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""chili powder""]},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""onion powder""]},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 220°C (425°F)"",""Pat chicken thighs dry with paper towels"",""Rub with olive oil"",""Season generously with salt, pepper, paprika, and garlic powder"",""Place skin-side up on a baking sheet"",""Bake for 35-40 minutes until skin is crispy"",""Internal temperature should reach 75°C (165°F)"",""Let rest for 5 minutes before serving""]",320,38,18,2,"dinner,chicken,baked,easy","https://example.com/baked-chicken-thighs"
"Pan-Fried Pork Chops","Tender pork chops with a golden crust. Simple and satisfying.","easy",5,12,4,"[{""name"":""pork chops"",""amount"":""4"",""unit"":""pieces"",""category"":""key"",""substitutes"":[""chicken breast"",""pork tenderloin""],""notes"":""bone-in or boneless""},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fresh garlic""]},{""name"":""thyme"",""amount"":""0.5"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""rosemary"",""sage""],""notes"":""dried""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Pat pork chops dry with paper towels"",""Season both sides with salt, pepper, garlic powder, and thyme"",""Heat olive oil in a large skillet over medium-high heat"",""Add pork chops and cook for 5-6 minutes per side"",""Check internal temperature reaches 63°C (145°F)"",""Remove from heat and let rest for 3 minutes"",""Serve with your favorite sides""]",280,32,16,1,"dinner,pork,quick,protein","https://example.com/pan-fried-pork-chops"
"Lemon Pepper Chicken","Zesty chicken with bright lemon flavor. Light and refreshing.","easy",5,15,4,"[{""name"":""chicken breast"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs""],""notes"":""boneless""},{""name"":""lemon"",""amount"":""2"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""zest and juice""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":""1"",""unit"":""tsp"",""category"":""base"",""substitutes"":[],""notes"":""freshly ground""}]","[""Pat chicken dry and season with salt and pepper"",""Heat olive oil in a skillet over medium-high heat"",""Add chicken and cook for 6-7 minutes per side"",""Add minced garlic in the last 2 minutes"",""Squeeze lemon juice over chicken"",""Add lemon zest"",""Toss to coat"",""Serve immediately""]",240,38,10,3,"dinner,chicken,lemon,healthy,quick","https://example.com/lemon-pepper-chicken"
"Simple Teriyaki Chicken","Sweet and savory Japanese-style chicken. Kid-friendly favorite.","easy",5,15,4,"[{""name"":""chicken breast"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs""],""notes"":""cut into pieces""},{""name"":""teriyaki sauce"",""amount"":""120"",""unit"":""ml"",""category"":""important"",""substitutes"":[""soy sauce with honey""]},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""ginger"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""ground ginger""],""notes"":""fresh, grated""},{""name"":""sesame seeds"",""amount"":""1"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[]},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]}]","[""Cut chicken into bite-sized pieces"",""Heat oil in a large skillet over medium-high heat"",""Add chicken and cook for 8-10 minutes until golden"",""Add minced garlic and grated ginger"",""Cook for 1 minute"",""Pour teriyaki sauce over chicken"",""Simmer for 3-4 minutes until sauce thickens"",""Sprinkle with sesame seeds"",""Serve over rice""]",280,36,10,14,"dinner,chicken,asian,teriyaki,quick","https://example.com/simple-teriyaki-chicken"
"Garlic Herb Steak","Juicy steak with garlic and herbs. Simple steakhouse quality.","easy",5,10,4,"[{""name"":""beef steak"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""pork steak""],""notes"":""sirloin or ribeye""},{""name"":""butter"",""amount"":""40"",""unit"":""g"",""category"":""important"",""substitutes"":[""olive oil""]},{""name"":""garlic"",""amount"":""4"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""thyme"",""amount"":""4"",""unit"":""pieces"",""category"":""flavor"",""substitutes"":[""rosemary""],""notes"":""fresh sprigs""},{""name"":""olive oil"",""amount"":""1"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Remove steak from fridge 30 minutes before cooking"",""Pat dry and season generously with salt and pepper"",""Heat olive oil in a skillet over high heat"",""Sear steak for 3-4 minutes per side for medium-rare"",""Add butter, garlic, and thyme to pan"",""Baste steak with melted garlic butter"",""Remove from heat and let rest for 5 minutes"",""Slice against the grain and serve""]",320,38,18,2,"dinner,beef,steak,garlic","https://example.com/garlic-herb-steak"
"Blackened Tilapia","Spicy cajun-style fish. Quick and flavorful.","easy",5,8,4,"[{""name"":""tilapia fillets"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""cod"",""catfish"",""any white fish""]},{""name"":""paprika"",""amount"":""1"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[]},{""name"":""cayenne pepper"",""amount"":""0.5"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""chili powder""]},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""onion powder""]},{""name"":""thyme"",""amount"":""0.5"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""oregano""],""notes"":""dried""},{""name"":""butter"",""amount"":""30"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""olive oil""]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Pat tilapia fillets dry"",""Mix paprika, cayenne, garlic powder, thyme, and salt"",""Coat both sides of fish with spice mixture"",""Melt butter in a large skillet over medium-high heat"",""Add fish and cook for 3-4 minutes per side"",""Fish should be flaky and blackened"",""Remove from heat"",""Serve with lemon wedges""]",180,32,6,2,"dinner,seafood,fish,spicy,quick","https://example.com/blackened-tilapia"
"Turkey Burgers","Lean turkey patties. Healthier burger option.","easy",10,12,4,"[{""name"":""ground turkey"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""ground chicken"",""ground beef""]},{""name"":""burger buns"",""amount"":""4"",""unit"":""pieces"",""category"":""key"",""substitutes"":[""lettuce wraps""]},{""name"":""onion"",""amount"":""0.5"",""unit"":""piece"",""category"":""important"",""substitutes"":[""onion powder""],""notes"":""finely diced""},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fresh garlic""]},{""name"":""worcestershire sauce"",""amount"":""1"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""soy sauce""]},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""In a bowl, mix ground turkey, diced onion, garlic powder, worcestershire sauce, salt, and pepper"",""Form into 4 equal patties"",""Make a small indent in center of each patty"",""Heat olive oil in a skillet over medium-high heat"",""Cook patties for 5-6 minutes per side"",""Internal temperature should reach 74°C (165°F)"",""Toast burger buns if desired"",""Assemble burgers with desired toppings""]",340,36,14,24,"dinner,turkey,burgers,healthy","https://example.com/turkey-burgers"
"Baked Cod","Simple baked white fish. Light and flaky.","easy",5,15,4,"[{""name"":""cod fillets"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""haddock"",""halibut"",""tilapia""]},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""sliced""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""dill""],""notes"":""fresh, chopped""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 200°C (400°F)"",""Place cod fillets in a baking dish"",""Drizzle with olive oil"",""Season with salt, pepper, and minced garlic"",""Top with lemon slices"",""Bake for 12-15 minutes until fish flakes easily"",""Garnish with fresh parsley"",""Serve immediately""]",160,30,4,2,"dinner,seafood,fish,healthy,baked","https://example.com/baked-cod"
"Chicken Fajitas","Sizzling chicken with peppers and onions. Mexican favorite.","easy",10,15,4,"[{""name"":""chicken breast"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs"",""beef""],""notes"":""sliced""},{""name"":""tortillas"",""amount"":""8"",""unit"":""pieces"",""category"":""key"",""substitutes"":[""lettuce wraps""]},{""name"":""bell peppers"",""amount"":""2"",""unit"":""pieces"",""category"":""important"",""substitutes"":[],""notes"":""sliced""},{""name"":""onion"",""amount"":""1"",""unit"":""piece"",""category"":""important"",""substitutes"":[],""notes"":""sliced""},{""name"":""cumin"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fajita seasoning""]},{""name"":""chili powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""paprika""]},{""name"":""lime"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lemon""],""notes"":""juiced""},{""name"":""vegetable oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Slice chicken, bell peppers, and onion into strips"",""Season chicken with cumin, chili powder, and salt"",""Heat oil in a large skillet over high heat"",""Cook chicken for 5-6 minutes until golden"",""Remove chicken and set aside"",""Add peppers and onions to skillet"",""Cook for 5-6 minutes until slightly charred"",""Return chicken to skillet"",""Squeeze lime juice over everything"",""Serve in warm tortillas""]",380,38,12,32,"dinner,mexican,chicken,fajitas","https://example.com/chicken-fajitas"
"Simple Meatballs","Classic Italian-style meatballs. Perfect for pasta or subs.","easy",10,20,4,"[{""name"":""ground beef"",""amount"":""500"",""unit"":""g"",""category"":""key"",""substitutes"":[""ground turkey"",""ground pork""]},{""name"":""breadcrumbs"",""amount"":""80"",""unit"":""g"",""category"":""important"",""substitutes"":[""oats"",""panko""]},{""name"":""egg"",""amount"":""1"",""unit"":""piece"",""category"":""important"",""substitutes"":[]},{""name"":""parmesan cheese"",""amount"":""40"",""unit"":""g"",""category"":""important"",""substitutes"":[""pecorino""],""notes"":""grated""},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""parsley"",""amount"":""2"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""basil""],""notes"":""fresh, chopped""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 200°C (400°F)"",""In a bowl, mix ground beef, breadcrumbs, egg, parmesan, garlic, parsley, salt, and pepper"",""Form into 16-20 meatballs"",""Heat olive oil in a skillet over medium-high heat"",""Brown meatballs on all sides, about 8 minutes"",""Transfer to oven and bake for 10-12 minutes"",""Internal temperature should reach 71°C (160°F)"",""Serve with pasta or in sandwiches""]",340,28,20,14,"dinner,beef,meatballs,italian","https://example.com/simple-meatballs"
"Herb-Crusted Salmon","Salmon with a flavorful herb crust. Elegant yet easy.","easy",5,12,4,"[{""name"":""salmon fillets"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""trout"",""cod""]},{""name"":""breadcrumbs"",""amount"":""60"",""unit"":""g"",""category"":""important"",""substitutes"":[""panko""]},{""name"":""parsley"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[""dill"",""basil""],""notes"":""fresh, chopped""},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""zest""},{""name"":""garlic"",""amount"":""2"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""olive oil"",""amount"":""2"",""unit"":""tbsp"",""category"":""base"",""substitutes"":[]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Preheat oven to 200°C (400°F)"",""Pat salmon dry and season with salt and pepper"",""Mix breadcrumbs, parsley, lemon zest, garlic, and 1 tbsp olive oil"",""Press herb mixture onto top of salmon fillets"",""Drizzle with remaining olive oil"",""Bake for 10-12 minutes until fish flakes easily"",""Crust should be golden brown"",""Serve immediately""]",290,34,14,8,"dinner,seafood,salmon,healthy,baked","https://example.com/herb-crusted-salmon"
"Grilled Chicken Skewers","Marinated chicken on skewers. Great for grilling or broiling.","easy",15,12,4,"[{""name"":""chicken breast"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""chicken thighs""],""notes"":""cut into cubes""},{""name"":""bell peppers"",""amount"":""2"",""unit"":""pieces"",""category"":""important"",""substitutes"":[""zucchini""],""notes"":""cut into chunks""},{""name"":""onion"",""amount"":""1"",""unit"":""piece"",""category"":""important"",""substitutes"":[],""notes"":""cut into chunks""},{""name"":""olive oil"",""amount"":""3"",""unit"":""tbsp"",""category"":""flavor"",""substitutes"":[]},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""juiced""},{""name"":""garlic"",""amount"":""3"",""unit"":""cloves"",""category"":""flavor"",""substitutes"":[""garlic powder""],""notes"":""minced""},{""name"":""paprika"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""cumin""]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Cut chicken and vegetables into similar-sized pieces"",""In a bowl, mix olive oil, lemon juice, garlic, paprika, salt, and pepper"",""Add chicken and marinate for 10 minutes"",""Thread chicken and vegetables onto skewers"",""Preheat grill or broiler to high"",""Cook skewers for 10-12 minutes, turning occasionally"",""Chicken should be cooked through"",""Serve hot""]",260,36,10,8,"dinner,chicken,grilled,skewers,healthy","https://example.com/grilled-chicken-skewers"
"Pan-Seared Tilapia","Quick and easy white fish. Light dinner option.","easy",3,8,4,"[{""name"":""tilapia fillets"",""amount"":""600"",""unit"":""g"",""category"":""key"",""substitutes"":[""cod"",""sole"",""any white fish""]},{""name"":""lemon"",""amount"":""1"",""unit"":""piece"",""category"":""flavor"",""substitutes"":[""lime""],""notes"":""sliced""},{""name"":""garlic powder"",""amount"":""1"",""unit"":""tsp"",""category"":""flavor"",""substitutes"":[""fresh garlic""]},{""name"":""butter"",""amount"":""30"",""unit"":""g"",""category"":""flavor"",""substitutes"":[""olive oil""]},{""name"":""salt"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]},{""name"":""black pepper"",""amount"":"""",""unit"":""to taste"",""category"":""base"",""substitutes"":[]}]","[""Pat tilapia fillets dry"",""Season both sides with salt, pepper, and garlic powder"",""Melt butter in a large skillet over medium-high heat"",""Add fish and cook for 3-4 minutes per side"",""Fish should be opaque and flake easily"",""Squeeze lemon over fish"",""Serve immediately""]",170,30,6,1,"dinner,seafood,fish,quick,healthy","https://example.com/pan-seared-tilapia"
